INDEX,YEAR,MN,DT,MAX,MIN,RF
42935.0,2025.0,11.0,11,29.8,11.8,0.0
42935.0,2025.0,11.0,12,29.4,11.6,0.0
42935.0,2025.0,11.0,13,30.6,11.8,0.0
42935.0,2025.0,11.0,14,30.6,11.6,0.0
42935.0,2025.0,11.0,15,29.0,11.6,0.0
42935.0,2025.0,11.0,16,28.6,11.2,0.0
42935.0,2025.0,11.0,17,29.0,10.4,0.0
42935.0,2025.0,11.0,18,28.4,10.0,0.0
42935.0,2025.0,11.0,19,28.8,10.6,0.0
42935.0,2025.0,11.0,20,30.0,11.0,0.0
42935.0,2025.0,11.0,21,31.4,11.4,0.0
42935.0,2025.0,11.0,22,31.0,11.8,0.0
42935.0,2025.0,11.0,23,33.0,12.2,0.0
42935.0,2025.0,11.0,24,33.4,14.8,0.0
42935.0,2025.0,11.0,25,33.0,14.6,0.0
42935.0,2025.0,11.0,26,33.6,14.0,0.0
42935.0,2025.0,11.0,27,29.4,17.0,0.0
42935.0,2025.0,11.0,28,29.8,15.0,0.0
42935.0,2025.0,11.0,29,29.6,12.4,0.0
42935.0,2025.0,11.0,30,27.4,11.4,0.0
42935.0,2025.0,12.0,1,29.6,11.0,0.0
42935.0,2025.0,12.0,2,28.8,12.8,0.0
42935.0,2025.0,12.0,3,29.0,12.2,0.0
42935.0,2025.0,12.0,4,28.4,12.4,0.0
42935.0,2025.0,12.0,5,29.0,12.8,0.0
42935.0,2025.0,12.0,6,28.8,11.8,0.0
42935.0,2025.0,12.0,7,28.6,11.6,0.0
42935.0,2025.0,12.0,8,30.4,11.2,0.0
42935.0,2025.0,12.0,9,30.0,10.8,0.0
42935.0,2025.0,12.0,10,29.8,11.2,0.0
42935.0,2025.0,12.0,11,30.2,11.0,0.0
42935.0,2025.0,12.0,12,29.8,9.6,0.0
42935.0,2025.0,12.0,13,30.2,11.2,0.0
42935.0,2025.0,12.0,14,30.6,11.6,0.0
42935.0,2025.0,12.0,15,30.2,10.4,0.0
42935.0,2025.0,12.0,16,29.4,10.2,0.0
42935.0,2025.0,12.0,17,31.0,11.0,0.0
42935.0,2025.0,12.0,18,31.2,11.2,0.0
42935.0,2025.0,12.0,19,31.2,10.8,0.0
42935.0,2025.0,12.0,20,31.4,11.0,0.0
42935.0,2025.0,12.0,21,31.2,11.2,0.0
42935.0,2025.0,12.0,22,31.2,11.4,0.0
42935.0,2025.0,12.0,23,31.0,11.0,0.0
42935.0,2025.0,12.0,24,31.4,11.6,0.0
42935.0,2025.0,12.0,25,31.0,11.4,0.0
42935.0,2025.0,12.0,26,31.4,11.6,0.0
42935.0,2025.0,12.0,27,31.0,11.2,0.0
42935.0,2025.0,12.0,28,31.4,11.6,0.0
42935.0,2025.0,12.0,29,31.2,11.2,0.0
42935.0,2025.0,12.0,30,30.6,10.2,0.0
42935.0,2025.0,12.0,31,29.8,10.6,0.0
